timestamp,bid,ask,bid_vol,ask_vol,last,volume
2026-09-18 13:36:43.500,230.84,230.86,611,601,230.85,1212
2026-09-18 13:36:44.000,230.83,230.85,924,256,230.84,1180
2026-09-18 13:36:44.500,230.82,230.84,1626,276,230.83,1902
2026-09-18 13:36:45.000,230.86,230.87,1142,548,230.86,1690
2026-09-18 13:36:45.500,231.04,231.06,1213,494,231.05,1707
2026-09-18 13:36:46.000,231.04,231.05,1078,439,231.04,1517
2026-09-18 13:36:46.500,231.05,231.07,1491,1060,231.06,2551
2026-09-18 13:36:47.000,231.12,231.14,988,260,231.13,1248
2026-09-18 13:36:47.500,230.96,230.98,857,410,230.97,1267
2026-09-18 13:36:48.000,231.12,231.13,1054,792,231.12,1846
2026-09-18 13:36:48.500,231.07,231.09,622,591,231.08,1213
2026-09-18 13:36:49.000,231.11,231.13,969,490,231.12,1459
2026-09-18 13:36:49.500,231.04,231.06,1138,951,231.05,2089
2026-09-18 13:36:50.000,231.12,231.14,1115,529,231.13,1644
2026-09-18 13:36:50.500,231.22,231.23,1239,461,231.23,1700
2026-09-18 13:36:51.000,231.41,231.43,605,895,231.42,1500
2026-09-18 13:36:51.500,231.68,231.69,1190,219,231.68,1409
2026-09-18 13:36:52.000,231.66,231.67,833,964,231.67,1797
2026-09-18 13:36:52.500,231.79,231.81,1037,1103,231.8,2140
2026-09-18 13:36:53.000,231.72,231.73,1885,434,231.73,2319
2026-09-18 13:36:53.500,231.7,231.71,750,160,231.7,910
2026-09-18 13:36:54.000,231.62,231.64,1403,307,231.63,1710
2026-09-18 13:36:54.500,231.78,231.79,1034,608,231.78,1642
2026-09-18 13:36:55.000,231.74,231.76,1155,830,231.75,1985
2026-09-18 13:36:55.500,231.62,231.63,893,647,231.62,1540
2026-09-18 13:36:56.000,231.64,231.65,1184,675,231.64,1859
2026-09-18 13:36:56.500,231.54,231.55,1410,1,231.54,1411
2026-09-18 13:36:57.000,231.46,231.48,1065,579,231.47,1644
2026-09-18 13:36:57.500,231.64,231.66,729,317,231.65,1046
2026-09-18 13:36:58.000,231.7,231.72,1429,611,231.71,2040
2026-09-18 13:36:58.500,231.68,231.7,1126,322,231.69,1448
2026-09-18 13:36:59.000,231.68,231.69,1075,334,231.68,1409
2026-09-18 13:36:59.500,231.64,231.66,1321,926,231.65,2247
2026-09-18 13:37:00.000,231.68,231.7,922,782,231.69,1704
2026-09-18 13:37:00.500,231.76,231.78,1189,817,231.77,2006
2026-09-18 13:37:01.000,231.46,231.48,1007,1092,231.47,2099
2026-09-18 13:37:01.500,231.5,231.52,910,911,231.51,1821
2026-09-18 13:37:02.000,231.75,231.77,995,1199,231.76,2194
2026-09-18 13:37:02.500,231.76,231.78,878,472,231.77,1350
2026-09-18 13:37:03.000,231.73,231.75,1477,357,231.74,1834
2026-09-18 13:37:03.500,231.66,231.67,1102,358,231.67,1460
2026-09-18 13:37:04.000,231.46,231.47,1347,582,231.46,1929
2026-09-18 13:37:04.500,231.64,231.65,1203,493,231.64,1696
2026-09-18 13:37:05.000,231.6,231.62,1284,698,231.61,1982
2026-09-18 13:37:05.500,231.44,231.45,1663,600,231.44,2263
2026-09-18 13:37:06.000,231.26,231.28,839,114,231.27,953
2026-09-18 13:37:06.500,231.44,231.45,1134,911,231.44,2045
2026-09-18 13:37:07.000,231.38,231.39,1048,623,231.39,1671
2026-09-18 13:37:07.500,231.26,231.28,1470,594,231.27,2064
2026-09-18 13:37:08.000,231.5,231.51,1228,934,231.51,2162
2026-09-18 13:37:08.500,231.52,231.53,831,371,231.52,1202
2026-09-18 13:37:09.000,231.22,231.23,1075,38,231.23,1113
2026-09-18 13:37:09.500,231.32,231.33,1464,917,231.32,2381
2026-09-18 13:37:10.000,231.36,231.38,1081,465,231.37,1546
2026-09-18 13:37:10.500,231.56,231.58,1654,740,231.57,2394
2026-09-18 13:37:11.000,231.49,231.51,1089,1416,231.5,2505
2026-09-18 13:37:11.500,231.5,231.51,1065,420,231.51,1485
2026-09-18 13:37:12.000,231.7,231.72,1516,610,231.71,2126
2026-09-18 13:37:12.500,231.92,231.94,526,1120,231.93,1646
2026-09-18 13:37:13.000,231.84,231.86,1471,274,231.85,1745
2026-09-18 13:37:13.500,231.98,231.99,762,1202,231.98,1964
2026-09-18 13:37:14.000,232.07,232.09,389,782,232.08,1171
2026-09-18 13:37:14.500,231.98,231.99,885,387,231.98,1272
2026-09-18 13:37:15.000,231.96,231.97,875,574,231.96,1449
2026-09-18 13:37:15.500,231.9,231.92,665,1386,231.91,2051
2026-09-18 13:37:16.000,231.8,231.82,718,754,231.81,1472
2026-09-18 13:37:16.500,231.92,231.93,677,1248,231.92,1925
2026-09-18 13:37:17.000,231.98,232,882,1317,231.99,2199
2026-09-18 13:37:17.500,232.16,232.17,432,806,232.16,1238
2026-09-18 13:37:18.000,232.38,232.39,866,982,232.38,1848
2026-09-18 13:37:18.500,232.37,232.39,850,802,232.38,1652
2026-09-18 13:37:19.000,232.46,232.48,701,1213,232.47,1914
2026-09-18 13:37:19.500,232.62,232.63,374,968,232.62,1342
2026-09-18 13:37:20.000,232.56,232.58,281,690,232.57,971
2026-09-18 13:37:20.500,232.48,232.49,83,957,232.48,1040
2026-09-18 13:37:21.000,232.66,232.67,426,943,232.66,1369
2026-09-18 13:37:21.500,232.64,232.66,730,763,232.65,1493
2026-09-18 13:37:22.000,232.76,232.77,739,1569,232.76,2308
2026-09-18 13:37:22.500,232.8,232.82,2,1069,232.81,1071
2026-09-18 13:37:23.000,233.16,233.17,531,1143,233.16,1674
2026-09-18 13:37:23.500,232.92,232.93,632,1484,232.92,2116
2026-09-18 13:37:24.000,232.94,232.95,525,1286,232.94,1811
2026-09-18 13:37:24.500,233.05,233.07,773,1164,233.06,1937
2026-09-18 13:37:25.000,233.09,233.11,541,895,233.1,1436
2026-09-18 13:37:25.500,232.92,232.94,140,1186,232.93,1326
2026-09-18 13:37:26.000,233.04,233.05,195,1206,233.04,1401
2026-09-18 13:37:26.500,233.15,233.17,511,1386,233.16,1897
2026-09-18 13:37:27.000,233.26,233.28,737,1271,233.27,2008
2026-09-18 13:37:27.500,233.26,233.27,502,1555,233.26,2057
2026-09-18 13:37:28.000,233.48,233.49,632,1645,233.48,2277
2026-09-18 13:37:28.500,233.26,233.28,684,1501,233.27,2185
2026-09-18 13:37:29.000,233.2,233.21,879,1112,233.2,1991
2026-09-18 13:37:29.500,233.3,233.32,472,815,233.31,1287
2026-09-18 13:37:30.000,233.26,233.28,516,1093,233.27,1609
2026-09-18 13:37:30.500,233.22,233.23,639,1175,233.23,1814
2026-09-18 13:37:31.000,233.09,233.11,303,1127,233.1,1430
2026-09-18 13:37:31.500,232.96,232.98,156,1228,232.97,1384
2026-09-18 13:37:32.000,232.8,232.82,711,1137,232.81,1848
2026-09-18 13:37:32.500,232.9,232.92,674,1424,232.91,2098
2026-09-18 13:37:33.000,232.66,232.67,627,1129,232.66,1756
2026-09-18 13:37:33.500,232.42,232.44,642,1162,232.43,1804
2026-09-18 13:37:34.000,232.46,232.48,562,1459,232.47,2021
2026-09-18 13:37:34.500,232.3,232.31,359,990,232.3,1349
2026-09-18 13:37:35.000,232.13,232.15,575,1056,232.14,1631
2026-09-18 13:37:35.500,232.06,232.08,111,1139,232.07,1250
2026-09-18 13:37:36.000,232.3,232.31,441,1311,232.3,1752
2026-09-18 13:37:36.500,232.2,232.21,237,784,232.2,1021
2026-09-18 13:37:37.000,232.18,232.2,454,916,232.19,1370
2026-09-18 13:37:37.500,232.24,232.25,1,1380,232.24,1381
2026-09-18 13:37:38.000,232.22,232.23,602,1677,232.22,2279
2026-09-18 13:37:38.500,232.46,232.48,339,1160,232.47,1499
2026-09-18 13:37:39.000,232.48,232.5,711,701,232.49,1412
2026-09-18 13:37:39.500,232.58,232.6,676,930,232.59,1606
2026-09-18 13:37:40.000,232.44,232.46,473,1363,232.45,1836
2026-09-18 13:37:40.500,232.2,232.21,1057,1240,232.2,2297
2026-09-18 13:37:41.000,232.18,232.19,201,1098,232.18,1299
2026-09-18 13:37:41.500,232.28,232.3,904,872,232.29,1776
2026-09-18 13:37:42.000,232.34,232.35,230,877,232.34,1107
2026-09-18 13:37:42.500,232.27,232.29,161,981,232.28,1142
2026-09-18 13:37:43.000,232.22,232.23,1,1421,232.23,1422
2026-09-18 13:37:43.500,232.24,232.26,394,941,232.25,1335
2026-09-18 13:37:44.000,232.34,232.36,359,1362,232.35,1721
2026-09-18 13:37:44.500,232.34,232.35,1,1705,232.34,1706
2026-09-18 13:37:45.000,232.3,232.31,423,1160,232.3,1583
2026-09-18 13:37:45.500,232.24,232.26,535,1434,232.25,1969
2026-09-18 13:37:46.000,232.32,232.34,725,1139,232.33,1864
2026-09-18 13:37:46.500,232.36,232.38,904,1094,232.37,1998
2026-09-18 13:37:47.000,232.18,232.2,629,1083,232.19,1712
2026-09-18 13:37:47.500,232.32,232.34,633,1030,232.33,1663
2026-09-18 13:37:48.000,232.32,232.33,872,906,232.32,1778
2026-09-18 13:37:48.500,232.36,232.38,490,1322,232.37,1812
2026-09-18 13:37:49.000,232.24,232.25,150,1593,232.24,1743
2026-09-18 13:37:49.500,232.41,232.43,500,749,232.42,1249
2026-09-18 13:37:50.000,232.36,232.37,881,692,232.36,1573
2026-09-18 13:37:50.500,232.3,232.32,719,1240,232.31,1959
2026-09-18 13:37:51.000,232.15,232.17,878,1563,232.16,2441
2026-09-18 13:37:51.500,232.12,232.14,646,1193,232.13,1839
2026-09-18 13:37:52.000,231.87,231.89,344,1141,231.88,1485
2026-09-18 13:37:52.500,231.88,231.89,581,1113,231.89,1694
2026-09-18 13:37:53.000,231.68,231.69,191,1293,231.68,1484
2026-09-18 13:37:53.500,231.76,231.78,696,1226,231.77,1922
2026-09-18 13:37:54.000,231.66,231.67,694,961,231.67,1655
2026-09-18 13:37:54.500,231.54,231.56,240,1210,231.55,1450
2026-09-18 13:37:55.000,231.59,231.61,802,664,231.6,1466
2026-09-18 13:37:55.500,231.68,231.7,497,1487,231.69,1984
2026-09-18 13:37:56.000,231.5,231.51,7,1007,231.5,1014
2026-09-18 13:37:56.500,231.46,231.48,330,1309,231.47,1639
2026-09-18 13:37:57.000,231.36,231.37,261,1132,231.36,1393
2026-09-18 13:37:57.500,231.34,231.35,535,1221,231.34,1756
2026-09-18 13:37:58.000,231.47,231.49,475,1143,231.48,1618
2026-09-18 13:37:58.500,231.62,231.63,427,1169,231.62,1596
2026-09-18 13:37:59.000,231.51,231.53,518,1013,231.52,1531
2026-09-18 13:37:59.500,231.48,231.49,116,1493,231.48,1609
2026-09-18 13:38:00.000,231.32,231.34,222,1832,231.33,2054
2026-09-18 13:38:00.500,231.26,231.27,521,662,231.26,1183
2026-09-18 13:38:01.000,231.04,231.06,555,805,231.05,1360
2026-09-18 13:38:01.500,231.14,231.16,709,1269,231.15,1978
2026-09-18 13:38:02.000,231.18,231.2,341,1186,231.19,1527
2026-09-18 13:38:02.500,231.34,231.36,657,1496,231.35,2153
2026-09-18 13:38:03.000,231.26,231.27,589,869,231.26,1458
2026-09-18 13:38:03.500,230.96,230.98,234,1382,230.97,1616
2026-09-18 13:38:04.000,231,231.01,893,1235,231.01,2128
2026-09-18 13:38:04.500,231.1,231.12,1055,1519,231.11,2574
2026-09-18 13:38:05.000,231.05,231.07,918,938,231.06,1856
2026-09-18 13:38:05.500,230.92,230.93,959,1053,230.92,2012
2026-09-18 13:38:06.000,230.96,230.97,663,1160,230.96,1823
2026-09-18 13:38:06.500,230.73,230.75,470,1123,230.74,1593
2026-09-18 13:38:07.000,230.74,230.75,412,1433,230.74,1845
2026-09-18 13:38:07.500,230.65,230.67,872,1220,230.66,2092
2026-09-18 13:38:08.000,230.86,230.88,605,810,230.87,1415
2026-09-18 13:38:08.500,230.82,230.83,175,922,230.82,1097
2026-09-18 13:38:09.000,230.72,230.73,813,762,230.72,1575
2026-09-18 13:38:09.500,230.88,230.89,131,702,230.89,833
2026-09-18 13:38:10.000,230.86,230.87,802,535,230.86,1337
2026-09-18 13:38:10.500,231.1,231.11,660,1366,231.1,2026
2026-09-18 13:38:11.000,230.92,230.94,960,1117,230.93,2077
2026-09-18 13:38:11.500,231,231.01,135,1059,231,1194
2026-09-18 13:38:12.000,230.82,230.83,852,1539,230.82,2391
2026-09-18 13:38:12.500,230.84,230.85,839,1276,230.84,2115
2026-09-18 13:38:13.000,230.83,230.85,640,926,230.84,1566
2026-09-18 13:38:13.500,230.94,230.95,838,871,230.95,1709
2026-09-18 13:38:14.000,230.82,230.83,34,785,230.82,819
2026-09-18 13:38:14.500,230.78,230.8,1052,756,230.79,1808
2026-09-18 13:38:15.000,230.74,230.75,948,863,230.74,1811
2026-09-18 13:38:15.500,230.42,230.44,476,1180,230.43,1656
2026-09-18 13:38:16.000,230.21,230.23,70,973,230.22,1043
2026-09-18 13:38:16.500,230.33,230.35,376,863,230.34,1239
2026-09-18 13:38:17.000,230.58,230.59,232,752,230.58,984
2026-09-18 13:38:17.500,230.42,230.44,312,852,230.43,1164
2026-09-18 13:38:18.000,230.52,230.54,632,1103,230.53,1735
2026-09-18 13:38:18.500,230.56,230.57,687,1100,230.56,1787
2026-09-18 13:38:19.000,230.74,230.76,699,882,230.75,1581
2026-09-18 13:38:19.500,230.77,230.79,928,1172,230.78,2100
2026-09-18 13:38:20.000,230.84,230.85,834,1326,230.84,2160
2026-09-18 13:38:20.500,231,231.02,140,1340,231.01,1480
2026-09-18 13:38:21.000,230.86,230.87,523,761,230.86,1284
2026-09-18 13:38:21.500,230.86,230.88,630,1340,230.87,1970
2026-09-18 13:38:22.000,230.74,230.75,471,1050,230.74,1521
2026-09-18 13:38:22.500,230.71,230.73,472,1249,230.72,1721
2026-09-18 13:38:23.000,230.76,230.77,512,972,230.76,1484
2026-09-18 13:38:23.500,230.56,230.57,461,771,230.56,1232
2026-09-18 13:38:24.000,230.54,230.56,206,1229,230.55,1435
2026-09-18 13:38:24.500,230.92,230.93,554,1165,230.92,1719
2026-09-18 13:38:25.000,231.22,231.23,816,1901,231.22,2717
2026-09-18 13:38:25.500,231.27,231.29,830,1578,231.28,2408
2026-09-18 13:38:26.000,231.36,231.37,508,1475,231.36,1983
2026-09-18 13:38:26.500,231.46,231.47,633,1099,231.46,1732
2026-09-18 13:38:27.000,231.75,231.77,967,1272,231.76,2239
2026-09-18 13:38:27.500,231.8,231.81,144,1436,231.8,1580
2026-09-18 13:38:28.000,231.52,231.54,973,860,231.53,1833
2026-09-18 13:38:28.500,231.5,231.51,72,939,231.5,1011
2026-09-18 13:38:29.000,231.46,231.48,606,1292,231.47,1898
2026-09-18 13:38:29.500,231.64,231.66,617,1045,231.65,1662
2026-09-18 13:38:30.000,231.86,231.88,452,1001,231.87,1453
2026-09-18 13:38:30.500,231.9,231.92,556,1229,231.91,1785
2026-09-18 13:38:31.000,231.98,231.99,1008,1169,231.98,2177
2026-09-18 13:38:31.500,231.82,231.84,445,976,231.83,1421
2026-09-18 13:38:32.000,231.94,231.95,1078,1143,231.95,2221
2026-09-18 13:38:32.500,232.2,232.21,1141,1030,232.2,2171
2026-09-18 13:38:33.000,232.14,232.16,279,1248,232.15,1527
2026-09-18 13:38:33.500,232.2,232.21,426,861,232.2,1287
2026-09-18 13:38:34.000,232.2,232.22,381,1101,232.21,1482
2026-09-18 13:38:34.500,232.28,232.29,838,1367,232.28,2205
2026-09-18 13:38:35.000,232.28,232.3,1096,777,232.29,1873
2026-09-18 13:38:35.500,232.42,232.43,459,1633,232.42,2092
2026-09-18 13:38:36.000,232.28,232.29,500,1281,232.28,1781
2026-09-18 13:38:36.500,232.22,232.23,165,1110,232.22,1275
2026-09-18 13:38:37.000,232.22,232.24,326,1332,232.23,1658
2026-09-18 13:38:37.500,232.34,232.35,787,1505,232.34,2292
2026-09-18 13:38:38.000,232.18,232.2,311,1228,232.19,1539
2026-09-18 13:38:38.500,232.1,232.12,363,1333,232.11,1696
2026-09-18 13:38:39.000,231.8,231.81,640,1490,231.8,2130
2026-09-18 13:38:39.500,231.59,231.61,326,1684,231.6,2010
2026-09-18 13:38:40.000,231.66,231.67,665,1362,231.67,2027
2026-09-18 13:38:40.500,231.56,231.58,767,1409,231.57,2176
2026-09-18 13:38:41.000,231.54,231.55,1007,1215,231.54,2222
2026-09-18 13:38:41.500,231.52,231.54,289,1240,231.53,1529
2026-09-18 13:38:42.000,231.52,231.53,305,1643,231.52,1948
2026-09-18 13:38:42.500,231.72,231.73,594,1386,231.73,1980
2026-09-18 13:38:43.000,231.73,231.75,686,995,231.74,1681
2026-09-18 13:38:43.500,231.42,231.44,424,1262,231.43,1686
2026-09-18 13:38:44.000,231.42,231.43,466,1023,231.42,1489
2026-09-18 13:38:44.500,231.32,231.33,395,1435,231.32,1830
2026-09-18 13:38:45.000,231.33,231.35,416,1535,231.34,1951
2026-09-18 13:38:45.500,231.34,231.35,1076,1078,231.34,2154
2026-09-18 13:38:46.000,231.3,231.32,568,1112,231.31,1680
2026-09-18 13:38:46.500,230.98,231,349,1125,230.99,1474
2026-09-18 13:38:47.000,230.82,230.84,1,1206,230.83,1207
2026-09-18 13:38:47.500,230.91,230.93,308,1620,230.92,1928
2026-09-18 13:38:48.000,231.02,231.04,187,1133,231.03,1320
2026-09-18 13:38:48.500,231.06,231.07,627,1277,231.06,1904
2026-09-18 13:38:49.000,230.88,230.9,115,1190,230.89,1305
2026-09-18 13:38:49.500,230.88,230.89,468,1148,230.89,1616
2026-09-18 13:38:50.000,231.06,231.08,1,1680,231.07,1681
2026-09-18 13:38:50.500,231,231.01,654,1400,231,2054
2026-09-18 13:38:51.000,230.96,230.98,488,1442,230.97,1930
2026-09-18 13:38:51.500,231.02,231.04,589,1248,231.03,1837
2026-09-18 13:38:52.000,230.98,231,280,1378,230.99,1658
2026-09-18 13:38:52.500,231.02,231.03,596,1267,231.02,1863
2026-09-18 13:38:53.000,230.86,230.87,505,1417,230.86,1922
2026-09-18 13:38:53.500,230.78,230.79,410,1386,230.78,1796
2026-09-18 13:38:54.000,230.54,230.56,440,1149,230.55,1589
2026-09-18 13:38:54.500,230.42,230.43,395,1628,230.42,2023
2026-09-18 13:38:55.000,230.26,230.28,380,854,230.27,1234
2026-09-18 13:38:55.500,230.08,230.09,122,1215,230.08,1337
2026-09-18 13:38:56.000,230.34,230.36,716,1034,230.35,1750
2026-09-18 13:38:56.500,230.2,230.22,1,1247,230.21,1248
2026-09-18 13:38:57.000,230.28,230.29,734,1750,230.28,2484
2026-09-18 13:38:57.500,230.19,230.21,763,991,230.2,1754
2026-09-18 13:38:58.000,230.35,230.37,416,1059,230.36,1475
2026-09-18 13:38:58.500,230.28,230.3,4,1849,230.29,1853
2026-09-18 13:38:59.000,230.36,230.37,692,1442,230.36,2134
2026-09-18 13:38:59.500,230.36,230.37,116,1416,230.36,1532
2026-09-18 13:39:00.000,230.5,230.51,709,1506,230.51,2215
2026-09-18 13:39:00.500,230.45,230.47,264,1157,230.46,1421
2026-09-18 13:39:01.000,230.26,230.28,693,1099,230.27,1792
2026-09-18 13:39:01.500,230.22,230.24,314,1658,230.23,1972
2026-09-18 13:39:02.000,230.34,230.36,327,1775,230.35,2102
2026-09-18 13:39:02.500,230.36,230.37,644,1313,230.36,1957
2026-09-18 13:39:03.000,230.41,230.43,690,1433,230.42,2123
2026-09-18 13:39:03.500,230.3,230.32,1,1136,230.31,1137
2026-09-18 13:39:04.000,230.16,230.17,454,1378,230.17,1832
2026-09-18 13:39:04.500,230.24,230.26,1083,1439,230.25,2522
2026-09-18 13:39:05.000,230.44,230.46,907,2073,230.45,2980
2026-09-18 13:39:05.500,230.63,230.65,152,1706,230.64,1858
2026-09-18 13:39:06.000,230.55,230.57,594,2000,230.56,2594
2026-09-18 13:39:06.500,230.42,230.44,1,1208,230.43,1209
2026-09-18 13:39:07.000,230.36,230.38,938,1142,230.37,2080
2026-09-18 13:39:07.500,230.32,230.34,438,1736,230.33,2174
2026-09-18 13:39:08.000,230.4,230.42,112,1320,230.41,1432
2026-09-18 13:39:08.500,230.44,230.45,457,1608,230.45,2065
2026-09-18 13:39:09.000,230.32,230.33,1,1364,230.32,1365
2026-09-18 13:39:09.500,230.29,230.31,670,1444,230.3,2114
2026-09-18 13:39:10.000,230.36,230.38,653,1455,230.37,2108
2026-09-18 13:39:10.500,230.52,230.54,6,878,230.53,884
2026-09-18 13:39:11.000,230.44,230.45,502,1482,230.45,1984
2026-09-18 13:39:11.500,230.3,230.32,188,1007,230.31,1195
2026-09-18 13:39:12.000,230.4,230.42,779,1418,230.41,2197
2026-09-18 13:39:12.500,230.24,230.26,391,1181,230.25,1572
2026-09-18 13:39:13.000,230.15,230.17,334,1449,230.16,1783
2026-09-18 13:39:13.500,230.1,230.12,694,1501,230.11,2195
2026-09-18 13:39:14.000,229.74,229.76,175,1357,229.75,1532
2026-09-18 13:39:14.500,229.94,229.95,339,964,229.94,1303
2026-09-18 13:39:15.000,229.78,229.79,641,2004,229.78,2645
2026-09-18 13:39:15.500,229.66,229.67,1091,1805,229.67,2896
2026-09-18 13:39:16.000,229.78,229.8,1122,1408,229.79,2530
2026-09-18 13:39:16.500,229.68,229.69,812,1310,229.68,2122
2026-09-18 13:39:17.000,229.58,229.59,182,1888,229.58,2070
2026-09-18 13:39:17.500,229.6,229.62,367,1332,229.61,1699
2026-09-18 13:39:18.000,229.92,229.93,495,1191,229.92,1686
2026-09-18 13:39:18.500,230.01,230.03,343,1278,230.02,1621
2026-09-18 13:39:19.000,230.16,230.17,1163,1898,230.17,3061
2026-09-18 13:39:19.500,230.18,230.19,398,1044,230.18,1442
2026-09-18 13:39:20.000,229.96,229.98,406,1192,229.97,1598
2026-09-18 13:39:20.500,229.98,230,392,1020,229.99,1412
2026-09-18 13:39:21.000,229.78,229.8,870,1684,229.79,2554
2026-09-18 13:39:21.500,229.64,229.66,533,1452,229.65,1985
2026-09-18 13:39:22.000,229.6,229.61,54,1161,229.6,1215
2026-09-18 13:39:22.500,229.43,229.45,596,1403,229.44,1999
2026-09-18 13:39:23.000,229.5,229.51,854,1203,229.5,2057
2026-09-18 13:39:23.500,229.4,229.41,382,1310,229.4,1692
2026-09-18 13:39:24.000,229.42,229.44,360,1550,229.43,1910
2026-09-18 13:39:24.500,229.42,229.43,433,1645,229.42,2078
2026-09-18 13:39:25.000,229.44,229.46,570,1578,229.45,2148
2026-09-18 13:39:25.500,229.56,229.57,73,1442,229.56,1515
2026-09-18 13:39:26.000,229.38,229.39,584,1493,229.39,2077
2026-09-18 13:39:26.500,229.54,229.56,810,1325,229.55,2135
2026-09-18 13:39:27.000,229.54,229.56,578,1354,229.55,1932
2026-09-18 13:39:27.500,229.7,229.72,504,1594,229.71,2098
2026-09-18 13:39:28.000,229.66,229.68,285,671,229.67,956
2026-09-18 13:39:28.500,229.6,229.61,181,1269,229.6,1450
2026-09-18 13:39:29.000,229.62,229.64,424,1112,229.63,1536
2026-09-18 13:39:29.500,229.74,229.75,901,1414,229.74,2315
2026-09-18 13:39:30.000,229.92,229.94,785,1673,229.93,2458
2026-09-18 13:39:30.500,230.05,230.07,649,1305,230.06,1954
2026-09-18 13:39:31.000,230.08,230.1,615,1478,230.09,2093
2026-09-18 13:39:31.500,230.06,230.08,226,1669,230.07,1895
2026-09-18 13:39:32.000,230.05,230.07,556,1317,230.06,1873
2026-09-18 13:39:32.500,230,230.01,644,1759,230.01,2403
2026-09-18 13:39:33.000,230.11,230.13,794,1533,230.12,2327
2026-09-18 13:39:33.500,230,230.01,787,1088,230,1875
2026-09-18 13:39:34.000,230,230.01,59,1228,230.01,1287
2026-09-18 13:39:34.500,230,230.02,279,1369,230.01,1648
2026-09-18 13:39:35.000,230.05,230.07,1009,1511,230.06,2520
2026-09-18 13:39:35.500,230.08,230.1,539,861,230.09,1400
2026-09-18 13:39:36.000,230.04,230.06,788,1388,230.05,2176
2026-09-18 13:39:36.500,230.18,230.19,329,1569,230.18,1898
2026-09-18 13:39:37.000,230.34,230.36,634,902,230.35,1536
2026-09-18 13:39:37.500,230.58,230.59,630,1180,230.58,1810
2026-09-18 13:39:38.000,230.34,230.36,692,1030,230.35,1722
2026-09-18 13:39:38.500,230.62,230.64,976,1358,230.63,2334
2026-09-18 13:39:39.000,230.5,230.51,850,1590,230.5,2440
2026-09-18 13:39:39.500,230.36,230.38,704,669,230.37,1373
2026-09-18 13:39:40.000,230.22,230.23,335,937,230.22,1272
2026-09-18 13:39:40.500,230.24,230.26,608,1137,230.25,1745
2026-09-18 13:39:41.000,230.34,230.35,643,1482,230.34,2125
2026-09-18 13:39:41.500,230.2,230.21,287,1660,230.2,1947
2026-09-18 13:39:42.000,230.06,230.07,850,1229,230.06,2079
2026-09-18 13:39:42.500,229.88,229.89,176,1386,229.88,1562
2026-09-18 13:39:43.000,229.96,229.97,1,2032,229.96,2033
2026-09-18 13:39:43.500,229.89,229.91,624,1346,229.9,1970
2026-09-18 13:39:44.000,230.08,230.1,159,1013,230.09,1172
2026-09-18 13:39:44.500,230.17,230.19,152,1060,230.18,1212
2026-09-18 13:39:45.000,230.26,230.27,144,1742,230.26,1886
2026-09-18 13:39:45.500,230.16,230.18,213,1549,230.17,1762
2026-09-18 13:39:46.000,230.22,230.23,805,1264,230.23,2069
2026-09-18 13:39:46.500,230.26,230.28,612,1578,230.27,2190
2026-09-18 13:39:47.000,229.96,229.98,214,1853,229.97,2067
2026-09-18 13:39:47.500,229.92,229.94,135,1218,229.93,1353
2026-09-18 13:39:48.000,229.78,229.79,796,1884,229.78,2680
2026-09-18 13:39:48.500,229.74,229.76,363,1553,229.75,1916
2026-09-18 13:39:49.000,229.64,229.66,600,1537,229.65,2137
2026-09-18 13:39:49.500,229.74,229.76,449,1360,229.75,1809
2026-09-18 13:39:50.000,229.81,229.83,520,1684,229.82,2204
2026-09-18 13:39:50.500,229.68,229.7,61,943,229.69,1004
2026-09-18 13:39:51.000,229.93,229.95,207,974,229.94,1181
2026-09-18 13:39:51.500,229.98,229.99,151,1132,229.98,1283
2026-09-18 13:39:52.000,229.9,229.91,413,2004,229.9,2417
2026-09-18 13:39:52.500,229.62,229.64,72,1726,229.63,1798
2026-09-18 13:39:53.000,229.54,229.56,690,1363,229.55,2053
2026-09-18 13:39:53.500,229.73,229.75,1,1776,229.74,1777
2026-09-18 13:39:54.000,229.66,229.67,554,1468,229.66,2022
2026-09-18 13:39:54.500,229.7,229.72,411,1435,229.71,1846
2026-09-18 13:39:55.000,229.82,229.84,510,1152,229.83,1662
2026-09-18 13:39:55.500,229.96,229.98,84,1412,229.97,1496
2026-09-18 13:39:56.000,229.92,229.94,201,1724,229.93,1925
2026-09-18 13:39:56.500,229.77,229.79,741,1248,229.78,1989
2026-09-18 13:39:57.000,230.02,230.04,633,1337,230.03,1970
2026-09-18 13:39:57.500,230.1,230.12,256,1424,230.11,1680
2026-09-18 13:39:58.000,229.86,229.87,700,883,229.86,1583
2026-09-18 13:39:58.500,229.75,229.77,485,1741,229.76,2226
2026-09-18 13:39:59.000,229.68,229.69,746,1374,229.68,2120
2026-09-18 13:39:59.500,229.43,229.45,525,1234,229.44,1759
2026-09-18 13:40:00.000,229.21,229.23,641,1031,229.22,1672
2026-09-18 13:40:00.500,229.08,229.09,192,1399,229.08,1591
2026-09-18 13:40:01.000,228.88,228.9,670,1333,228.89,2003
2026-09-18 13:40:01.500,229.08,229.09,308,1279,229.08,1587
2026-09-18 13:40:02.000,229.02,229.03,899,1135,229.02,2034
2026-09-18 13:40:02.500,228.99,229.01,446,1167,229,1613
2026-09-18 13:40:03.000,229.04,229.05,5,1552,229.04,1557
2026-09-18 13:40:03.500,229.1,229.12,747,1702,229.11,2449
2026-09-18 13:40:04.000,229,229.01,761,1476,229,2237
